"REGION","Region","INCOME","Groupe de revenus","VARIABLE","Variable","LOCATION","Pays","YEAR","Année","Value","Flag Codes","Flags"
"4","Moyen-Orient et Afrique du Nord","4","Pays à faible revenu (PFR)","EDU_1","Taux d'alphabétisation des femmes (%)","YEM","Yémen","2007","2007",40.4662,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_1","Taux d'alphabétisation des femmes (%)","YEM","Yémen","2007","2007",40.4662,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_1","Taux d'alphabétisation des femmes (%)","ZMB","Zambie","2007","2007",60.7457,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_1","Taux d'alphabétisation des femmes (%)","ZMB","Zambie","2007","2007",60.7457,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_1","Taux d'alphabétisation des femmes (%)","ZWE","Zimbabwe","2007","2007",88.3283,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_1","Taux d'alphabétisation des femmes (%)","ZWE","Zimbabwe","2007","2007",88.3283,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","GRC","Grèce","2007","2007",95.9861,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","GRC","Grèce","2007","2007",95.9861,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","HUN","Hongrie","2007","2007",98.8152,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","HUN","Hongrie","2007","2007",98.8152,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","ITA","Italie","2007","2007",98.637,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","ITA","Italie","2007","2007",98.637,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","MEX","Mexique","2007","2007",91.355551,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","MEX","Mexique","2007","2007",91.355551,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","POL","Pologne","2007","2007",99.0238,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","POL","Pologne","2007","2007",99.0238,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","PRT","Portugal","2007","2007",93.3245,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","PRT","Portugal","2007","2007",93.3245,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","ESP","Espagne","2007","2007",97.260323,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","ESP","Espagne","2007","2007",97.260323,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","TUR","Turquie","2007","2007",81.263827,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","TUR","Turquie","2007","2007",81.263827,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","ALB","Albanie","2007","2007",98.7691,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","ALB","Albanie","2007","2007",98.7691,,
"4","Moyen-Orient et Afrique du Nord","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","DZA","Algérie","2007","2007",66.4278,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","DZA","Algérie","2007","2007",66.4278,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","ARG","Argentine","2007","2007",97.6775,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","ARG","Argentine","2007","2007",97.6775,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","ARM","Arménie","2007","2007",99.3239,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","ARM","Arménie","2007","2007",99.3239,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","AZE","Azerbaïdjan","2007","2007",99.222164,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","AZE","Azerbaïdjan","2007","2007",99.222164,,
"4","Moyen-Orient et Afrique du Nord","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","BHR","Bahreïn","2007","2007",86.4279,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","BHR","Bahreïn","2007","2007",86.4279,,
"5","Asie du Sud","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","BGD","Bangladesh","2007","2007",48.0451,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","BGD","Bangladesh","2007","2007",48.0451,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","BLR","Bélarus","2007","2007",99.6506,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","BLR","Bélarus","2007","2007",99.6506,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","BEN","Bénin","2007","2007",27.9271,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","BEN","Bénin","2007","2007",27.9271,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","BOL","Bolivie","2007","2007",85.985939,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","BOL","Bolivie","2007","2007",85.985939,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","BWA","Botswana","2007","2007",82.9087,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","BWA","Botswana","2007","2007",82.9087,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","BRA","Brésil","2007","2007",90.228007,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","BRA","Brésil","2007","2007",90.228007,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","BGR","Bulgarie","2007","2007",97.9347,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","BGR","Bulgarie","2007","2007",97.9347,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","BFA","Burkina Faso","2007","2007",21.579565,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","BFA","Burkina Faso","2007","2007",21.579565,,
"1","Asie de l'Est et Pacifique","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","KHM","Cambodge","2007","2007",67.7155,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","KHM","Cambodge","2007","2007",67.7155,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","TCD","Tchad","2007","2007",20.8379,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","TCD","Tchad","2007","2007",20.8379,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","CHL","Chili","2007","2007",96.4953,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","CHL","Chili","2007","2007",96.4953,,
"1","Asie de l'Est et Pacifique","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","CHN","Chine (République populaire de)","2007","2007",89.9984,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","CHN","Chine (République populaire de)","2007","2007",89.9984,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","COL","Colombie","2007","2007",92.845624,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","COL","Colombie","2007","2007",92.845624,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","CRI","Costa Rica","2007","2007",96.1665,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","CRI","Costa Rica","2007","2007",96.1665,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","HRV","Croatie","2007","2007",98.0407,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","HRV","Croatie","2007","2007",98.0407,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","CUB","Cuba","2007","2007",99.7827,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","CUB","Cuba","2007","2007",99.7827,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","DOM","République dominicaine","2007","2007",89.5082,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","DOM","République dominicaine","2007","2007",89.5082,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","ECU","Équateur","2007","2007",81.680587,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","ECU","Équateur","2007","2007",81.680587,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","SLV","El Salvador","2007","2007",79.662128,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","SLV","El Salvador","2007","2007",79.662128,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","EST","Estonie","2007","2007",99.8112,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","EST","Estonie","2007","2007",99.8112,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","GAB","Gabon","2007","2007",82.1781,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","GAB","Gabon","2007","2007",82.1781,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","GHA","Ghana","2007","2007",58.2603,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","GHA","Ghana","2007","2007",58.2603,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","GTM","Guatemala","2007","2007",68.0186,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","GTM","Guatemala","2007","2007",68.0186,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","HND","Honduras","2007","2007",83.452774,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","HND","Honduras","2007","2007",83.452774,,
"5","Asie du Sud","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","IND","Inde","2007","2007",54.4765,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","IND","Inde","2007","2007",54.4765,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","JAM","Jamaïque","2007","2007",91.0942,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","JAM","Jamaïque","2007","2007",91.0942,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","KAZ","Kazakhstan","2007","2007",99.4812,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","KAZ","Kazakhstan","2007","2007",99.4812,,
"4","Moyen-Orient et Afrique du Nord","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","KWT","Koweït","2007","2007",93.118257,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","KWT","Koweït","2007","2007",93.118257,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","KGZ","Kirghizistan","2007","2007",99.0994,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","KGZ","Kirghizistan","2007","2007",99.0994,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","LVA","Lettonie","2007","2007",99.7868,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","LVA","Lettonie","2007","2007",99.7868,,
"4","Moyen-Orient et Afrique du Nord","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","LBN","Liban","2007","2007",85.967782,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","LBN","Liban","2007","2007",85.967782,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","LBR","Libéria","2007","2007",50.8919,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","LBR","Libéria","2007","2007",50.8919,,
"4","Moyen-Orient et Afrique du Nord","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","LBY","Libye","2007","2007",78.4437,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","LBY","Libye","2007","2007",78.4437,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","LTU","Lituanie","2007","2007",99.699,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","LTU","Lituanie","2007","2007",99.699,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","MKD","Ex-République yougoslave de Macédoine","2007","2007",95.4143,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","MKD","Ex-République yougoslave de Macédoine","2007","2007",95.4143,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","MWI","Malawi","2007","2007",64.6229,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","MWI","Malawi","2007","2007",64.6229,,
"1","Asie de l'Est et Pacifique","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","MYS","Malaisie","2007","2007",89.5581,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_1","Taux d'alphabétisation des femmes (%)","MYS","Malaisie","2007","2007",89.5581,,
