"REGION","Region","INCOME","Groupe de revenus","VARIABLE","Variable","LOCATION","Pays","YEAR","Année","Value","Flag Codes","Flags"
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","SCG","Serbie-et-Monténégro","2006","2006",25,,
"5","Asie du Sud","3","Pays à revenu moyen bas (PRMB)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","LKA","Sri Lanka","2006","2006",21,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","LKA","Sri Lanka","2006","2006",21,,
"4","Moyen-Orient et Afrique du Nord","3","Pays à revenu moyen bas (PRMB)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","SYR","République arabe syrienne","2006","2006",15,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","SYR","République arabe syrienne","2006","2006",15,,
"1","Asie de l'Est et Pacifique","3","Pays à revenu moyen bas (PRMB)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","THA","Thaïlande","2006","2006",29,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","THA","Thaïlande","2006","2006",29,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","UKR","Ukraine","2006","2006",38,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","UKR","Ukraine","2006","2006",38,,
"3","Europe et Asie Centrale","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","AZE","Azerbaïdjan","2006","2006",16,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","AZE","Azerbaïdjan","2006","2006",16,,
"5","Asie du Sud","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","BGD","Bangladesh","2006","2006",10,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","BGD","Bangladesh","2006","2006",10,,
"1","Asie de l'Est et Pacifique","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","KHM","Cambodge","2006","2006",14,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","KHM","Cambodge","2006","2006",14,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","ETH","Éthiopie","2006","2006",20,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","ETH","Éthiopie","2006","2006",20,,
"3","Europe et Asie Centrale","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","GEO","Géorgie","2006","2006",33,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","GEO","Géorgie","2006","2006",33,,
"1","Asie de l'Est et Pacifique","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","IDN","Indonésie","2006","2006",22,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","IDN","Indonésie","2006","2006",22,,
"3","Europe et Asie Centrale","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","KGZ","Kirghizistan","2006","2006",35,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","KGZ","Kirghizistan","2006","2006",35,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","LSO","Lesotho","2006","2006",52,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","LSO","Lesotho","2006","2006",52,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","MDG","Madagascar","2006","2006",22,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","MDG","Madagascar","2006","2006",22,,
"3","Europe et Asie Centrale","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","MDA","Moldova","2006","2006",39,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","MDA","Moldova","2006","2006",39,,
"1","Asie de l'Est et Pacifique","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","MNG","Mongolie","2006","2006",49,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","MNG","Mongolie","2006","2006",49,,
"5","Asie du Sud","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","NPL","Népal","2006","2006",14,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","NPL","Népal","2006","2006",14,,
"2","Amérique latine et Caraïbes","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","NIC","Nicaragua","2006","2006",41,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","NIC","Nicaragua","2006","2006",41,,
"5","Asie du Sud","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","PAK","Pakistan","2006","2006",3,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","PAK","Pakistan","2006","2006",3,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","TZA","Tanzanie","2006","2006",49,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","TZA","Tanzanie","2006","2006",49,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","UGA","Ouganda","2006","2006",33,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","UGA","Ouganda","2006","2006",33,,
"1","Asie de l'Est et Pacifique","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","VNM","Viet Nam","2006","2006",22,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","VNM","Viet Nam","2006","2006",22,,
"4","Moyen-Orient et Afrique du Nord","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","YEM","Yémen","2006","2006",4,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","YEM","Yémen","2006","2006",4,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","ZMB","Zambie","2006","2006",19,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","ZMB","Zambie","2006","2006",19,,
"1","Asie de l'Est et Pacifique","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","AUS","Australie","2006","2006",38,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","AUS","Australie","2006","2006",38,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","AUT","Autriche","2006","2006",29,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","AUT","Autriche","2006","2006",29,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","BEL","Belgique","2006","2006",31,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","BEL","Belgique","2006","2006",31,,
"8","Amérique du Nord","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","CAN","Canada","2006","2006",36,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","CAN","Canada","2006","2006",36,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","CZE","République tchèque","2006","2006",29,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","CZE","République tchèque","2006","2006",29,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","DNK","Danemark","2006","2006",25,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","DNK","Danemark","2006","2006",25,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","FIN","Finlande","2006","2006",30,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","FIN","Finlande","2006","2006",30,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","FRA","France","2006","2006",38,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","FRA","France","2006","2006",38,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","DEU","Allemagne","2006","2006",38,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","DEU","Allemagne","2006","2006",38,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","GRC","Grèce","2006","2006",27,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","GRC","Grèce","2006","2006",27,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","HUN","Hongrie","2006","2006",37,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","HUN","Hongrie","2006","2006",37,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","ISL","Islande","2006","2006",29,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","ISL","Islande","2006","2006",29,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","IRL","Irlande","2006","2006",31,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","IRL","Irlande","2006","2006",31,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","ITA","Italie","2006","2006",33,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","ITA","Italie","2006","2006",33,,
"1","Asie de l'Est et Pacifique","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","JPN","Japon","2006","2006",10,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","JPN","Japon","2006","2006",10,,
"1","Asie de l'Est et Pacifique","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","KOR","Corée","2006","2006",8,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","KOR","Corée","2006","2006",8,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","MEX","Mexique","2006","2006",27,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","MEX","Mexique","2006","2006",27,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","NLD","Pays-Bas","2006","2006",27,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","NLD","Pays-Bas","2006","2006",27,,
"1","Asie de l'Est et Pacifique","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","NZL","Nouvelle-Zélande","2006","2006",40,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","NZL","Nouvelle-Zélande","2006","2006",40,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","NOR","Norvège","2006","2006",33,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_2","% de femmes parmi les parlementaires, hauts fonctionnaires et directeurs","NOR","Norvège","2006","2006",33,,
