"COU","Pays","IND","Indicator","YEAR","Année","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgique","COMP_JP_WS","Average wages and salaries of junior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,69767.05,,
"BEL","Belgique","COMP_JP_ESC","Average employers'social contributions of junior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,21488.25,,
"BEL","Belgique","COMP_JP_WT","Average working time correction of junior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,21699.75,,
"BEL","Belgique","RCSP_GDP","Average annual compensation of senior professionals in central government, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,3.09,,
"BEL","Belgique","RCJP_GDP","Average annual compensation of junior professionals in central government, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,2.16,,
"BEL","Belgique","COMP_SEC","Average annual compensation of employees in secretarial positions, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,73840.11,,
"BEL","Belgique","COMP_SEC_WS","Average wages and salaries of employees in secretarial positions, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,45607.58,,
"BEL","Belgique","COMP_SEC_ESC","Average employers'social contributions of employees in secretarial positions, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,14047.13,,
"BEL","Belgique","COMP_SEC_WT","Average working time correction of employees in secretarial positions, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,14185.39,,
"BEL","Belgique","RCSEC_GDP","Average annual compensation of employees in secretarial positions, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,1.41,,
"BEL","Belgique","COMP_PI_DET","Average annual compensation of employees in service delivery occupations, police inspectors and detectives, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,106320.45,,
"BEL","Belgique","COMP_CI","Average annual compensation of employees in service delivery occupations, customs inspectors, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,72782.35,,
"BEL","Belgique","COMP_TI","Average annual compensation of employees in service delivery occupations, tax inspectors, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,85873.2,,
"BEL","Belgique","RCPI_DET_GDP","Average annual compensation of central government police inspectors and detectives relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,2.03,,
"BEL","Belgique","RCCI_GDP","Average annual compensation of central government customs inspectors relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,1.39,,
"BEL","Belgique","RCTI_GDP","Average annual compensation of central government tax inspectors relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,1.64,,
"CAN","Canada","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2007","2007","PC","Pourcentage","0","Unités",,,17.87,,
"CAN","Canada","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2008","2008","PC","Pourcentage","0","Unités",,,18.01,,
"CAN","Canada","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2009","2009","PC","Pourcentage","0","Unités",,,18.71,,
"CAN","Canada","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2010","2010","PC","Pourcentage","0","Unités",,,18.69,,
"CAN","Canada","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2011","2011","PC","Pourcentage","0","Unités",,,18.52,,
"CAN","Canada","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2012","2012","PC","Pourcentage","0","Unités",,,18.36,,
"CAN","Canada","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2013","2013","PC","Pourcentage","0","Unités",,,18.21,,
"CAN","Canada","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2014","2014","PC","Pourcentage","0","Unités",,,18.1,"E","Valeur estimée"
"CAN","Canada","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2015","2015","PC","Pourcentage","0","Unités",,,18.19,"E","Valeur estimée"
"CAN","Canada","EMPGG","Employment in general government","2007","2007","PER","Personnes","3","Milliers",,,3081.1,,
"CAN","Canada","EMPGG","Employment in general government","2008","2008","PER","Personnes","3","Milliers",,,3165.78,,
"CAN","Canada","EMPGG","Employment in general government","2009","2009","PER","Personnes","3","Milliers",,,3237.26,,
"CAN","Canada","EMPGG","Employment in general government","2010","2010","PER","Personnes","3","Milliers",,,3279.54,,
"CAN","Canada","EMPGG","Employment in general government","2011","2011","PER","Personnes","3","Milliers",,,3302.33,,
"CAN","Canada","EMPGG","Employment in general government","2012","2012","PER","Personnes","3","Milliers",,,3311.57,,
"CAN","Canada","EMPGG","Employment in general government","2013","2013","PER","Personnes","3","Milliers",,,3335.05,,
"CAN","Canada","EMPGG","Employment in general government","2014","2014","PER","Personnes","3","Milliers",,,3336.81,"E","Valeur estimée"
"CAN","Canada","EMPGG","Employment in general government","2015","2015","PER","Personnes","3","Milliers",,,3386.32,"E","Valeur estimée"
"CAN","Canada","DGEM_S1311","Central government employment as a percentage of general government employment","2009","2009","PER","Personnes","0","Unités",,,12.88,,
"CAN","Canada","DGEM_S1311","Central government employment as a percentage of general government employment","2014","2014","PER","Personnes","0","Unités",,,11.77,,
"CAN","Canada","DGEM_SNG","Sub-central government employment as a percentage of general government employment","2014","2014","PER","Personnes","0","Unités",,,88.23,,
"CAN","Canada","DGEM_S1314","Social security government employment as a percentage of general government employment","2014","2014","PER","Personnes","0","Unités",,,0,,
"CAN","Canada","EMP_AGE_18_34","Share of people employed in the central government aged 18-34 years old","2015","2015","PER","Personnes","0","Unités",,,20.61,,
"CAN","Canada","EMP_AGE_35_44","Share of people employed in the central government aged 35-54 years old","2015","2015","PER","Personnes","0","Unités",,,59.74,,
"CAN","Canada","EMP_AGE_55","Share of people employed in the central government aged 55 years or older","2010","2010","PER","Personnes","0","Unités",,,16.83,,
"CAN","Canada","EMP_AGE_55","Share of people employed in the central government aged 55 years or older","2015","2015","PER","Personnes","0","Unités",,,19.65,,
"CAN","Canada","EMP_AGE_55S","Share of people employed in the central government aged 55 years or older, senior managers","2015","2015","PER","Personnes","0","Unités",,,43.72,,
"CAN","Canada","EMPWPS","Share of public employment filled by women","2009","2009","PER","Personnes","0","Unités",,,61.88,,
"CAN","Canada","EMPWPS","Share of public employment filled by women","2015","2015","PER","Personnes","0","Unités",,,62.81,,
"CAN","Canada","EMPLWTOT","Share of employed women in total employment","2009","2009","PER","Personnes","0","Unités",,,47.97,,
"CAN","Canada","EMPLWTOT","Share of employed women in total employment","2015","2015","PER","Personnes","0","Unités",,,49.43,,
"CAN","Canada","EMPWCG","Share of central government employment filled by women","2015","2015","PER","Personnes","0","Unités",,,54.99,,
"CAN","Canada","EMPW_SM","Share of central government employment filled by women by occupation groups, senior management","2010","2010","PER","Personnes","0","Unités",,,40.47,,
"CAN","Canada","EMPW_SM","Share of central government employment filled by women by occupation groups, senior management","2015","2015","PER","Personnes","0","Unités",,,40.38,,
"CAN","Canada","EMPW_MM","Share of central government employment filled by women by occupation groups, middle management","2015","2015","PER","Personnes","0","Unités",,,46.02,,
"CAN","Canada","EMPW_PARL","Share of women parliamentarians","2015","2015","PC","Pourcentage","0","Unités",,,25.2,,
"CAN","Canada","EMPW_MIN","Share of women ministers","2015","2015","PC","Pourcentage","0","Unités",,,30.8,,
"CAN","Canada","COMP_D1","Average annual compensation of central government senior managers, D1 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,361649.19,,
"CAN","Canada","COMP_D1_WS","Average wages and salaries of central government senior managers, D1 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,224574.64,,
"CAN","Canada","COMP_D1_ESC","Average employers'social contributions of central government senior managers, D1 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,94072.97,,
"CAN","Canada","COMP_D1_WT","Average working time correction of central government senior managers, D1 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,43001.58,,
"CAN","Canada","COMP_D2","Average annual compensation of central government senior managers, D2 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,240264.09,,
"CAN","Canada","COMP_D2_WS","Average wages and salaries of central government senior managers, D2 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,160120,,
"CAN","Canada","COMP_D2_ESC","Average employers'social contributions of central government senior managers, D2 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,51575.7,,
"CAN","Canada","COMP_D2_WT","Average working time correction of central government senior managers, D2 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,28568.39,,
"CAN","Canada","RCD1_GDP","Average annual compensation of central government senior officials, D1 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,7.73,,
"CAN","Canada","RCD2_GDP","Average annual compensation of central government senior officials, D2 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,5.13,,
"CAN","Canada","COMP_D3","Average annual compensation of central government middle managers, D3 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,159528.54,,
"CAN","Canada","COMP_D3_WS","Average wages and salaries of central government middle managers, D3 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,117158.83,,
"CAN","Canada","COMP_D3_ESC","Average employers'social contributions of central government middle managers, D3 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,23401.11,,
"CAN","Canada","COMP_D3_WT","Average working time correction of central government middle managers, D3 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,18968.6,,
"CAN","Canada","COMP_D4","Average annual compensation of central government middle managers, D4 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,135662.51,,
"CAN","Canada","COMP_D4_WS","Average wages and salaries of central government middle managers, D4 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,98812.05,,
"CAN","Canada","COMP_D4_ESC","Average employers'social contributions of central government middle managers, D4 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,20719.63,,
"CAN","Canada","COMP_D4_WT","Average working time correction of central government middle managers, D4 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,16130.83,,
