25 - Share of female science  technology  engineering and mathematics graduates at tertiary level

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureData,OriginData,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage25 - Share of female science  technology  engineering and mathematics graduates at tertiary level
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,203,Czech Republic,2011,Female,33.31,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,203,Czech Republic,2002,Female,28.85,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,203,Czech Republic,2012,Female,33.7,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,203,Czech Republic,2013,Female,33.87,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,203,Czech Republic,2014,Female,34.12,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,203,Czech Republic,2015,Female,34.53,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,208,Denmark,1999,Female,30.68,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,208,Denmark,2003,Female,30.42,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,208,Denmark,2008,Female,36.46,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,208,Denmark,2000,Female,32.29,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,208,Denmark,2005,Female,34,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,208,Denmark,2007,Female,36.02,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,208,Denmark,2009,Female,36.55,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,208,Denmark,2010,Female,36.67,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,208,Denmark,2001,Female,28.74,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,208,Denmark,2004,Female,32.33,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,208,Denmark,2006,Female,34.21,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,208,Denmark,2011,Female,37.92,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,208,Denmark,2002,Female,28.63,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,208,Denmark,2012,Female,37.33,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,208,Denmark,2013,Female,35.34,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,208,Denmark,2014,Female,36.08,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,208,Denmark,2015,Female,32.2,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,208,Denmark,2016,Female,33.65,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,233,Estonia,1999,Female,34.81,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,233,Estonia,2003,Female,45.69,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,233,Estonia,2008,Female,46.26,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,233,Estonia,2000,Female,36.4,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,233,Estonia,2005,Female,46.7,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,233,Estonia,2007,Female,42.61,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,233,Estonia,2009,Female,45.09,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,233,Estonia,2010,Female,43.75,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,233,Estonia,2001,Female,34.74,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,233,Estonia,2004,Female,43.96,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,233,Estonia,2006,Female,46.43,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,233,Estonia,2011,Female,42.07,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,233,Estonia,2002,Female,42.65,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,233,Estonia,2012,Female,40.18,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,233,Estonia,2013,Female,39.69,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,233,Estonia,2014,Female,41.25,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,233,Estonia,2015,Female,40.55,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,246,Finland,1999,Female,25.65,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,246,Finland,2003,Female,30.54,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,246,Finland,2000,Female,27.83,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,246,Finland,2009,Female,29.47,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,246,Finland,2010,Female,27.95,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,246,Finland,1998,Female,24.4,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,246,Finland,2001,Female,27.43,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,246,Finland,2004,Female,30.22,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,246,Finland,2011,Female,29.29,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,246,Finland,2002,Female,28.22,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,246,Finland,2012,Female,28.27,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,246,Finland,2013,Female,27.48,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,246,Finland,2014,Female,27.25,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
